DealID,CompanyID,RepID,CreatedDateKey,LastActivityDateKey,StageName,StageOrder,Status,BaseWinProbability,DealValueEUR,ProductCategory
3722,377,50,20221101,20230204,Proposal,3,Lost,0.5,63564,Security
3723,381,17,20221119,20230202,Lead In,1,Open,0.1,224581,Integration Services
3724,456,19,20220712,20220816,Qualified,2,Won,0.25,46398,Data Platform
3725,459,21,20230630,20230905,Proposal,3,Won,0.5,54556,Professional Services
3726,88,4,20230424,20240621,Proposal,3,Won,0.5,15454,Integration Services
3727,63,35,20230522,20230528,Lead In,1,Open,0.1,38897,Professional Services
3728,234,18,20221021,20221124,Lead In,1,Open,0.1,272643,Security
3729,584,30,20230623,20230627,Lead In,1,Won,0.1,37184,Professional Services
3730,85,3,20231229,20240227,Negotiation,4,Open,0.75,7083,Data Platform
3731,795,30,20230517,20230604,Qualified,2,Open,0.25,5704,Integration Services
3732,126,31,20230614,20240901,Negotiation,4,Open,0.75,19082,Cloud Migration
3733,753,17,20221120,20230412,Negotiation,4,Open,0.75,6741,Integration Services
3734,795,37,20230512,20230513,Lead In,1,Open,0.1,10460,Professional Services
3735,750,2,20230613,20240708,Proposal,3,Open,0.5,20403,Professional Services
3736,940,2,20230422,20230609,Qualified,2,Won,0.25,197317,Security
3737,86,29,20220722,20221007,Lead In,1,Open,0.1,5254,Analytics & BI
3738,364,1,20231005,20241029,Qualified,2,Won,0.25,273115,Analytics & BI
3739,466,31,20231128,20231212,Lead In,1,Open,0.1,119906,Security
3740,628,21,20231021,20231031,Closing,5,Lost,0.9,37454,Analytics & BI
3741,657,30,20230930,20241016,Closing,5,Open,0.9,17664,Integration Services
3742,866,3,20231009,20241018,Qualified,2,Open,0.25,65948,Data Platform
3743,440,38,20230310,20230311,Lead In,1,Open,0.1,4694,Professional Services
3744,294,30,20230914,20231025,Proposal,3,Open,0.5,9883,Cloud Migration
3745,843,52,20230710,20241113,Negotiation,4,Won,0.75,75511,Analytics & BI
3746,788,22,20230221,20230224,Lead In,1,Open,0.1,17073,Cloud Migration
3747,80,46,20231128,20231204,Closing,5,Open,0.9,11285,Professional Services
3748,34,4,20230411,20230420,Qualified,2,Open,0.25,67160,Cloud Migration
3749,595,10,20220704,20220809,Lead In,1,Open,0.1,72239,Integration Services
3750,337,34,20230526,20240727,Proposal,3,Open,0.5,46096,Cloud Migration
3751,209,2,20231001,20241124,Negotiation,4,Open,0.75,10674,Integration Services
3752,312,45,20230404,20230522,Negotiation,4,Open,0.75,4238,Security
3753,748,28,20230904,20240909,Lead In,1,Open,0.1,14888,Professional Services
3754,354,29,20230922,20240925,Lead In,1,Open,0.1,59931,Analytics & BI
3755,830,27,20230505,20230516,Closing,5,Won,0.9,8904,Security
3756,214,38,20220824,20221025,Qualified,2,Open,0.25,214869,Security
3757,77,16,20230402,20240516,Negotiation,4,Lost,0.75,14204,Data Platform
3758,729,38,20230912,20230925,Closing,5,Open,0.9,7837,Security
3759,656,4,20221004,20230116,Negotiation,4,Won,0.75,127129,Integration Services
3760,367,37,20231127,20231207,Qualified,2,Lost,0.25,75958,Integration Services
3761,614,5,20230410,20230416,Lead In,1,Won,0.1,14223,Cloud Migration
3762,353,7,20230426,20240510,Closing,5,Open,0.9,96372,Integration Services
3763,863,52,20231122,20240217,Negotiation,4,Lost,0.75,16039,Analytics & BI
3764,814,12,20220711,20221113,Closing,5,Won,0.9,103280,Analytics & BI
3765,332,10,20231022,20231025,Lead In,1,Open,0.1,31514,Cloud Migration
3766,543,3,20230811,20241101,Negotiation,4,Open,0.75,6271,Data Platform
3767,922,47,20230423,20230526,Qualified,2,Won,0.25,19919,Professional Services
3768,15,31,20221018,20230124,Lead In,1,Open,0.1,98869,Integration Services
3769,632,51,20230819,20240913,Closing,5,Open,0.9,127152,Data Platform
3770,532,29,20230531,20230612,Closing,5,Open,0.9,17508,Integration Services
3771,206,28,20230619,20240901,Proposal,3,Won,0.5,26987,Analytics & BI
3772,888,37,20230829,20240901,Lead In,1,Open,0.1,48923,Integration Services
3773,553,9,20231214,20240405,Negotiation,4,Lost,0.75,12538,Cloud Migration
3774,89,4,20230922,20240928,Lead In,1,Open,0.1,80553,Cloud Migration
3775,113,31,20221013,20221106,Closing,5,Won,0.9,221653,Data Platform
3776,777,10,20221012,20221118,Qualified,2,Won,0.25,7685,Analytics & BI
3777,515,37,20230521,20240525,Lead In,1,Won,0.1,48638,Analytics & BI
3778,23,3,20230331,20240416,Closing,5,Open,0.9,40128,Cloud Migration
3779,988,45,20231220,20240329,Negotiation,4,Lost,0.75,11801,Analytics & BI
3780,687,23,20230525,20241107,Negotiation,4,Won,0.75,164943,Data Platform
3781,98,31,20230521,20230604,Qualified,2,Open,0.25,145191,Analytics & BI
3782,560,14,20230420,20230704,Proposal,3,Won,0.5,37915,Cloud Migration
3783,149,28,20230808,20230809,Lead In,1,Open,0.1,9866,Professional Services
3784,322,16,20231105,20231121,Closing,5,Open,0.9,63554,Security
3785,114,36,20220810,20230202,Qualified,2,Won,0.25,20075,Data Platform
3786,464,30,20230724,20240730,Qualified,2,Won,0.25,9407,Cloud Migration
3787,647,31,20220701,20221227,Lead In,1,Open,0.1,19388,Integration Services
3788,316,51,20230525,20230612,Closing,5,Lost,0.9,138842,Cloud Migration
3789,219,19,20220827,20221007,Negotiation,4,Open,0.75,37791,Analytics & BI
3790,925,46,20220907,20230227,Qualified,2,Won,0.25,17961,Professional Services
3791,118,28,20230617,20231026,Negotiation,4,Won,0.75,50071,Integration Services
3792,429,21,20230817,20240826,Closing,5,Won,0.9,12550,Security
3793,151,3,20231103,20240125,Negotiation,4,Lost,0.75,82015,Professional Services
3794,87,29,20220703,20221030,Lead In,1,Won,0.1,6945,Professional Services
3795,813,30,20231207,20240420,Negotiation,4,Open,0.75,51407,Integration Services
3796,136,22,20231002,20240112,Negotiation,4,Won,0.75,25425,Analytics & BI
3797,683,36,20230517,20240620,Proposal,3,Won,0.5,12095,Professional Services
3798,561,16,20230818,20240810,Negotiation,4,Open,0.75,44879,Security
3799,389,5,20230317,20231104,Negotiation,4,Won,0.75,132330,Professional Services
3800,67,36,20221124,20230407,Lead In,1,Lost,0.1,8373,Security
3801,296,27,20230918,20240920,Lead In,1,Lost,0.1,15929,Analytics & BI
3802,448,1,20230520,20240604,Qualified,2,Won,0.25,11120,Cloud Migration
3803,665,10,20230428,20230512,Closing,5,Open,0.9,242082,Cloud Migration
3804,83,28,20230709,20241110,Negotiation,4,Won,0.75,16107,Analytics & BI
3805,951,2,20231113,20231215,Qualified,2,Won,0.25,175659,Analytics & BI
3806,371,22,20230629,20240630,Lead In,1,Lost,0.1,7260,Data Platform
3807,976,31,20230906,20240912,Lead In,1,Won,0.1,53988,Analytics & BI
3808,940,30,20230630,20230722,Closing,5,Open,0.9,244002,Cloud Migration
3809,459,4,20230811,20240830,Closing,5,Won,0.9,33728,Professional Services
3810,939,29,20220802,20221005,Negotiation,4,Lost,0.75,17516,Professional Services
3811,810,17,20220922,20221108,Proposal,3,Open,0.5,6279,Security
3812,697,27,20230725,20240907,Negotiation,4,Won,0.75,7578,Security
3813,449,2,20231001,20231107,Proposal,3,Won,0.5,7690,Cloud Migration
3814,587,28,20231218,20240102,Qualified,2,Open,0.25,32819,Cloud Migration
3815,388,3,20230415,20230425,Closing,5,Open,0.9,6752,Cloud Migration
3816,380,12,20230513,20240720,Negotiation,4,Won,0.75,15661,Security
3817,955,23,20230724,20230806,Qualified,2,Lost,0.25,59779,Analytics & BI
3818,84,22,20230915,20241120,Proposal,3,Open,0.5,35742,Analytics & BI
3819,414,29,20220727,20221031,Negotiation,4,Open,0.75,8141,Analytics & BI
3820,193,27,20230828,20240902,Lead In,1,Open,0.1,57649,Data Platform
3821,919,29,20221110,20230401,Negotiation,4,Open,0.75,31290,Data Platform
3822,814,21,20230826,20240908,Qualified,2,Open,0.25,52660,Analytics & BI
3823,69,34,20230728,20240821,Qualified,2,Open,0.25,18868,Integration Services
3824,312,4,20230402,20230707,Negotiation,4,Lost,0.75,11084,Integration Services
3825,8,45,20230405,20240525,Proposal,3,Won,0.5,68854,Analytics & BI
3826,621,50,20230506,20240515,Closing,5,Lost,0.9,7613,Data Platform
3827,624,30,20230911,20231024,Proposal,3,Won,0.5,12355,Cloud Migration
3828,676,21,20230511,20230705,Negotiation,4,Open,0.75,17217,Data Platform
3829,388,7,20231204,20240303,Negotiation,4,Open,0.75,3451,Security
3830,653,7,20230326,20240405,Closing,5,Lost,0.9,10685,Integration Services
3831,879,28,20231110,20231124,Closing,5,Won,0.9,87899,Cloud Migration
3832,855,4,20230503,20240508,Qualified,2,Won,0.25,12710,Professional Services
3833,8,23,20230712,20240914,Negotiation,4,Lost,0.75,15983,Data Platform
3834,428,38,20230526,20240614,Closing,5,Won,0.9,30217,Security
3835,104,21,20230619,20240626,Closing,5,Won,0.9,58515,Cloud Migration
3836,947,46,20231123,20231207,Closing,5,Open,0.9,68244,Cloud Migration
3837,443,29,20221219,20230515,Qualified,2,Open,0.25,41109,Integration Services
3838,484,5,20230916,20250115,Negotiation,4,Won,0.75,38989,Security
3839,888,9,20230811,20230829,Closing,5,Open,0.9,28276,Integration Services
3840,776,21,20230721,20230729,Qualified,2,Lost,0.25,11041,Integration Services
3841,730,49,20230607,20230622,Closing,5,Lost,0.9,17324,Cloud Migration
3842,370,17,20220724,20220825,Qualified,2,Open,0.25,10174,Analytics & BI
3843,534,30,20230525,20240806,Proposal,3,Open,0.5,100472,Integration Services
3844,159,5,20230711,20240805,Proposal,3,Open,0.5,4625,Analytics & BI
3845,685,2,20230112,20240321,Negotiation,4,Open,0.75,5315,Professional Services
3846,944,28,20230908,20231004,Proposal,3,Open,0.5,51615,Analytics & BI
3847,464,30,20230602,20240609,Closing,5,Won,0.9,5876,Professional Services
3848,295,22,20230917,20231015,Closing,5,Won,0.9,90400,Cloud Migration
3849,261,23,20230430,20230914,Negotiation,4,Open,0.75,64923,Analytics & BI
3850,629,30,20230313,20231007,Negotiation,4,Lost,0.75,206816,Analytics & BI
3851,167,38,20230511,20230609,Proposal,3,Lost,0.5,8298,Integration Services
3852,591,21,20230828,20230905,Lead In,1,Won,0.1,162754,Cloud Migration
3853,119,27,20230710,20230824,Proposal,3,Open,0.5,4000,Security
3854,818,4,20230810,20240823,Closing,5,Open,0.9,44450,Cloud Migration
3855,757,23,20230815,20240904,Closing,5,Won,0.9,49887,Cloud Migration
3856,907,5,20230717,20230825,Proposal,3,Won,0.5,4636,Integration Services
3857,398,4,20230919,20250112,Proposal,3,Open,0.5,99810,Data Platform
3858,272,38,20230510,20240904,Negotiation,4,Open,0.75,67763,Integration Services
3859,161,50,20230826,20230910,Qualified,2,Won,0.25,6547,Analytics & BI
3860,904,50,20221226,20230309,Qualified,2,Won,0.25,26762,Data Platform
3861,286,18,20220904,20221001,Negotiation,4,Lost,0.75,49209,Professional Services
3862,839,2,20230908,20230915,Closing,5,Lost,0.9,10912,Data Platform
3863,966,5,20230408,20230425,Qualified,2,Lost,0.25,13710,Security
3864,594,1,20230617,20230820,Negotiation,4,Lost,0.75,6413,Professional Services
3865,993,19,20220717,20221208,Closing,5,Open,0.9,49610,Analytics & BI
3866,395,31,20221021,20221216,Closing,5,Won,0.9,17472,Professional Services
3867,416,16,20230529,20240613,Closing,5,Open,0.9,41180,Analytics & BI
3868,298,34,20230412,20240415,Lead In,1,Open,0.1,12040,Data Platform
3869,385,16,20230818,20230824,Closing,5,Won,0.9,24122,Data Platform
3870,406,19,20220905,20230113,Lead In,1,Won,0.1,36681,Integration Services
3871,847,52,20231213,20240114,Qualified,2,Open,0.25,61364,Data Platform
3872,560,31,20231105,20240311,Negotiation,4,Open,0.75,22482,Analytics & BI
3873,605,50,20230707,20241008,Negotiation,4,Lost,0.75,6471,Analytics & BI
3874,579,34,20231123,20231130,Closing,5,Open,0.9,14410,Data Platform
3875,397,19,20230805,20240911,Proposal,3,Lost,0.5,7421,Professional Services
3876,184,29,20230530,20230608,Closing,5,Open,0.9,74168,Cloud Migration
3877,195,52,20230423,20230609,Proposal,3,Open,0.5,57664,Integration Services
3878,543,12,20230506,20240527,Proposal,3,Open,0.5,15693,Cloud Migration
3879,787,50,20230416,20240620,Negotiation,4,Lost,0.75,91143,Analytics & BI
3880,952,50,20230504,20240618,Closing,5,Won,0.9,240295,Analytics & BI
3881,576,14,20230929,20240414,Negotiation,4,Open,0.75,52200,Security
3882,161,51,20230513,20230729,Negotiation,4,Won,0.75,10153,Professional Services
3883,156,22,20230614,20230623,Lead In,1,Open,0.1,22655,Integration Services
3884,525,4,20230730,20240914,Proposal,3,Open,0.5,4326,Data Platform
3885,976,34,20230618,20230624,Lead In,1,Won,0.1,54683,Integration Services
3886,401,1,20231210,20240222,Negotiation,4,Lost,0.75,45599,Security
3887,679,5,20230706,20230815,Proposal,3,Open,0.5,5284,Cloud Migration
3888,707,12,20230913,20231012,Qualified,2,Won,0.25,237758,Cloud Migration
3889,501,2,20230425,20230503,Lead In,1,Open,0.1,147808,Professional Services
3890,176,7,20230103,20230109,Lead In,1,Open,0.1,64023,Professional Services
3891,824,30,20231126,20231230,Proposal,3,Open,0.5,125296,Cloud Migration
3892,159,21,20230409,20230503,Proposal,3,Open,0.5,16253,Analytics & BI
3893,802,19,20230418,20240804,Negotiation,4,Won,0.75,75941,Integration Services
3894,472,31,20221011,20230211,Closing,5,Won,0.9,92171,Data Platform
3895,232,30,20230424,20230426,Lead In,1,Won,0.1,74941,Security
3896,467,17,20220725,20221230,Closing,5,Won,0.9,47490,Analytics & BI
3897,447,3,20230831,20231201,Negotiation,4,Won,0.75,6904,Security
3898,769,2,20230502,20240506,Lead In,1,Open,0.1,95675,Cloud Migration
3899,64,45,20230510,20240514,Lead In,1,Open,0.1,42798,Integration Services
3900,821,29,20220719,20221019,Closing,5,Won,0.9,62528,Data Platform
3901,938,7,20230620,20230702,Closing,5,Open,0.9,7072,Cloud Migration
3902,696,27,20230510,20230616,Proposal,3,Open,0.5,62237,Data Platform
3903,571,27,20230711,20230820,Proposal,3,Open,0.5,3675,Integration Services
3904,807,30,20231022,20231108,Qualified,2,Open,0.25,121277,Security
3905,479,27,20230803,20231212,Proposal,3,Lost,0.5,106608,Data Platform
3906,441,19,20221219,20230227,Negotiation,4,Won,0.75,65711,Professional Services
3907,763,50,20220912,20230101,Closing,5,Open,0.9,65064,Integration Services
3908,677,4,20230812,20230901,Qualified,2,Open,0.25,48045,Analytics & BI
3909,675,19,20220709,20220809,Lead In,1,Won,0.1,61592,Data Platform
3910,821,52,20221015,20221209,Negotiation,4,Open,0.75,52769,Security
3911,908,30,20230913,20230918,Lead In,1,Lost,0.1,106433,Cloud Migration
3912,388,12,20221026,20221222,Proposal,3,Open,0.5,7545,Professional Services
3913,640,31,20220811,20221226,Lead In,1,Won,0.1,82196,Data Platform
3914,424,17,20220806,20221213,Closing,5,Open,0.9,38960,Analytics & BI
3915,631,18,20230208,20240429,Negotiation,4,Lost,0.75,61567,Analytics & BI
3916,644,31,20220920,20221014,Closing,5,Won,0.9,82019,Integration Services
3917,460,35,20230729,20230817,Qualified,2,Open,0.25,39901,Integration Services
3918,233,3,20230609,20230729,Proposal,3,Won,0.5,17217,Integration Services
3919,819,34,20230702,20241118,Negotiation,4,Open,0.75,42764,Data Platform
3920,461,30,20231101,20231224,Negotiation,4,Won,0.75,9019,Security
3921,229,45,20230317,20230515,Proposal,3,Won,0.5,146268,Professional Services
3922,848,4,20220822,20221001,Negotiation,4,Won,0.75,7151,Data Platform
3923,206,21,20230910,20241127,Proposal,3,Lost,0.5,63451,Data Platform
3924,484,17,20220809,20230114,Closing,5,Won,0.9,114558,Data Platform
3925,148,29,20230827,20230903,Lead In,1,Lost,0.1,128030,Analytics & BI
3926,172,2,20230721,20240802,Lead In,1,Open,0.1,18507,Integration Services
3927,698,14,20230804,20240823,Closing,5,Open,0.9,53124,Cloud Migration
3928,319,45,20231118,20231231,Proposal,3,Won,0.5,17606,Integration Services
3929,193,22,20230510,20240520,Qualified,2,Won,0.25,90156,Cloud Migration
3930,413,17,20220922,20230308,Closing,5,Open,0.9,7509,Analytics & BI
3931,142,50,20220903,20230114,Closing,5,Open,0.9,27360,Security
3932,615,27,20230924,20231010,Closing,5,Won,0.9,65399,Integration Services
3933,35,4,20230428,20230721,Negotiation,4,Open,0.75,48687,Integration Services
3934,218,30,20230718,20230802,Qualified,2,Lost,0.25,5552,Data Platform
3935,559,29,20220807,20221026,Qualified,2,Open,0.25,67684,Integration Services
3936,352,37,20231130,20240209,Proposal,3,Lost,0.5,58202,Professional Services
3937,902,7,20231231,20240128,Proposal,3,Won,0.5,50778,Data Platform
3938,88,2,20230808,20240920,Proposal,3,Open,0.5,5202,Analytics & BI
3939,509,36,20220716,20220801,Qualified,2,Won,0.25,28900,Professional Services
3940,824,3,20230519,20230624,Proposal,3,Open,0.5,57433,Security
3941,281,35,20230302,20231013,Negotiation,4,Open,0.75,91106,Cloud Migration
3942,995,37,20230630,20240717,Qualified,2,Won,0.25,14784,Data Platform
3943,313,38,20221114,20221203,Proposal,3,Won,0.5,26053,Integration Services
3944,968,37,20230814,20241129,Negotiation,4,Open,0.75,9614,Analytics & BI
3945,146,31,20230528,20240608,Qualified,2,Open,0.25,18114,Security
3946,348,21,20230422,20230505,Closing,5,Won,0.9,154011,Security
3947,579,2,20231006,20241022,Qualified,2,Open,0.25,22765,Integration Services
3948,641,5,20230523,20231020,Negotiation,4,Open,0.75,110357,Integration Services
3949,29,38,20230518,20230613,Proposal,3,Won,0.5,23386,Professional Services
3950,947,10,20230304,20230309,Closing,5,Open,0.9,23374,Security
3951,222,2,20230427,20240908,Negotiation,4,Open,0.75,27577,Data Platform
3952,522,21,20230616,20240623,Qualified,2,Won,0.25,11319,Analytics & BI
3953,1,23,20230528,20230708,Qualified,2,Won,0.25,276943,Cloud Migration
3954,196,3,20230723,20230728,Lead In,1,Won,0.1,5627,Integration Services
3955,270,30,20230309,20240405,Proposal,3,Open,0.5,86976,Data Platform
3956,413,31,20221104,20221222,Closing,5,Lost,0.9,28775,Cloud Migration
3957,704,38,20230513,20230703,Negotiation,4,Won,0.75,17389,Professional Services
3958,824,4,20230508,20230704,Proposal,3,Won,0.5,39536,Data Platform
3959,852,22,20231231,20240211,Proposal,3,Open,0.5,3941,Analytics & BI
3960,247,17,20220821,20221017,Proposal,3,Lost,0.5,96759,Security
3961,873,31,20220812,20220917,Qualified,2,Open,0.25,90934,Data Platform
3962,42,50,20231212,20240210,Negotiation,4,Won,0.75,45009,Professional Services
3963,797,52,20230523,20230618,Qualified,2,Lost,0.25,51382,Integration Services
3964,78,2,20230822,20230823,Lead In,1,Open,0.1,12434,Cloud Migration
3965,250,12,20221117,20230121,Closing,5,Open,0.9,45442,Security
3966,251,45,20230610,20230617,Lead In,1,Open,0.1,147223,Analytics & BI
3967,743,5,20230627,20230814,Negotiation,4,Won,0.75,19170,Cloud Migration
3968,495,30,20230412,20230418,Qualified,2,Won,0.25,15232,Cloud Migration
3969,571,18,20221121,20230116,Lead In,1,Won,0.1,26042,Security
3970,207,30,20231010,20231018,Lead In,1,Open,0.1,35150,Integration Services
3971,660,17,20220818,20230119,Proposal,3,Open,0.5,6270,Professional Services
3972,258,22,20230917,20231218,Negotiation,4,Won,0.75,39764,Analytics & BI
